title,release_year,runtime,id,director,user_reviews,star_rating,vote_count,gross_revenue (million USD),release_month,spring,summer,fall,winter,is_popular_director,G,PG,PG-13,R,Unrated
1556_silver_streak,1976,114,tt0075223,Arthur Hiller,146,6.9,23000,102.158128,December,0,0,0,1,0,0,1,0,0,0
1557_bull_durham,1988,108,tt0094812,Ron Shelton,159,6.4,62000,101.777458,June,0,1,0,0,0,0,0,0,1,0
1558_something_to_talk_about,1995,106,tt0114496,Lasse Hallström,49,6.0,16000,101.731178,August,0,1,0,0,1,0,0,0,1,0
1559_the_road_to_el_dorado,2000,89,tt0138749,Bibo Bergeron,218,6.9,113000,127.296469,March,1,0,0,0,0,0,1,0,0,0
1560_ouija,2014,89,tt1204977,Stiles White,260,4.5,60000,154.543326,October,0,0,1,0,0,0,0,1,0,0
1561_the_boxtrolls,2014,96,tt0787474,Graham Annable,169,7.0,63000,159.093075,September,0,0,1,0,0,0,1,0,0,0
1562_syriana,2005,128,tt0365737,Stephen Gaghan,667,6.9,136000,144.79924,December,0,0,0,1,0,0,0,0,1,0
1563_the_mighty_ducks,1992,104,tt0104868,Stephen Herek,88,6.1,74000,101.508182,October,0,0,1,0,0,0,1,0,0,0
1564_a_bridge_too_far,1977,175,tt0075784,Richard Attenborough,305,7.4,64000,101.5,June,0,1,0,0,0,0,1,0,0,0
1565_the_net,1995,114,tt0113957,Irwin Winkler,251,6.0,77000,161.35593,July,0,1,0,0,0,0,0,1,0,0
1566_the_dark_tower,2017,95,tt1648190,Nikolaj Arcel,950,7.0,151000,163.932403,August,0,1,0,0,0,0,0,1,0,0
1567_the_hurricane,1999,146,tt0174856,Norman Jewison,310,7.6,105000,124.655482,January,0,0,0,1,0,0,0,0,1,0
1568_the_crow,1994,102,tt0109506,Alex Proyas,748,4.7,222000,101.537694,May,1,0,0,0,0,0,0,0,1,0
1569_diary_of_a_mad_black_woman,2005,116,tt0422093,Darren Grant,224,5.7,16000,101.285302,February,0,0,0,1,0,0,0,1,0,0
1570_mighty_joe_young,1998,114,tt0120751,Ron Underwood,112,5.2,32000,101.264074,December,0,0,0,1,0,0,1,0,0,0
1571_fletch,1985,98,tt0089155,Michael Ritchie,158,6.9,59000,110.225776,May,1,0,0,0,0,0,1,0,0,0
1572_jack_ryan_shadow_recruit,2014,105,tt1205537,Kenneth Branagh,408,6.2,141000,186.08116,January,0,0,0,1,0,0,0,1,0,0
1573_music_and_lyrics,2007,104,tt0758766,Marc Lawrence,327,6.5,109000,196.469011,February,0,0,0,1,0,0,0,1,0,0
1574_the_tuxedo,2002,98,tt0290095,Kevin Donovan,230,5.2,91000,154.939621,September,0,0,1,0,0,0,0,1,0,0
1575_eddie_murphy_raw,1987,93,tt0092948,Robert Townsend,65,7.6,21000,101.009944,December,0,0,0,1,0,0,0,0,1,0
1576_if_i_stay,2014,107,tt1355630,R.J. Cutler,191,6.3,130000,128.749686,August,0,1,0,0,0,0,0,1,0,0
1577_no_hard_feelings,2023,103,tt15671028,Gene Stupnitsky,670,8.0,196000,137.708689,June,0,1,0,0,0,0,0,0,1,0
1578_the_four_seasons,1981,107,tt0082405,Alan Alda,59,7.2,5800,100.855292,May,1,0,0,0,0,0,1,0,0,0
1579_overboard,2018,112,tt1563742,Rob Greenberg,464,6.9,43000,141.561036,May,1,0,0,0,0,0,0,1,0,0
1580_serendipity,2001,90,tt0240890,Peter Chelsom,458,6.8,126000,127.810621,October,0,0,1,0,0,0,0,1,0,0
1581_hot_tub_time_machine,2010,99,tt1231587,Steve Pink,318,5.0,192000,115.067769,March,1,0,0,0,0,0,0,0,1,0
1582_natural_born_killers,1994,119,tt0110632,Oliver Stone,730,7.2,260000,100.569948,August,0,1,0,0,1,0,0,0,1,0
1583_angels_in_the_outfield,1994,102,tt0109127,William Dear,84,6.2,36000,100.473662,July,0,1,0,0,0,0,1,0,0,0
1584_ad_astra,2019,123,tt2935510,James Gray,3500,6.5,270000,177.650242,September,0,0,1,0,0,0,0,1,0,0
1585_breakdown,1997,93,tt0118771,Jonathan Mostow,337,6.5,66000,100.318288,May,1,0,0,0,0,0,0,0,1,0
1586_the_book_of_life,2014,95,tt2262227,Jorge R. Gutiérrez,182,6.6,81000,149.935099,October,0,0,1,0,0,0,1,0,0,0
1587_little_women,1994,115,tt0110367,Gillian Armstrong,210,7.3,66000,100.168739,December,0,0,0,1,0,0,1,0,0,0
1588_sicario_day_of_the_soldado,2018,122,tt5052474,Stefano Sollima,779,6.0,179000,125.909978,June,0,1,0,0,0,0,0,0,1,0
1589_absolute_power,1997,121,tt0118548,Clint Eastwood,209,7.0,63000,100.13662,February,0,0,0,1,1,0,0,0,1,0
1590_violent_night,2022,112,tt12003946,Tommy Wirkola,646,7.0,114000,126.06181,December,0,0,0,1,0,0,0,0,1,0
1591_one_of_them_days,2025,97,tt32221196,Lawrence Lamont,97,7.0,12000,101.901401,January,0,0,0,1,0,0,0,0,1,0
1592_evita,1996,135,tt0116250,Alan Parker,235,6.3,38000,191.094358,January,0,0,0,1,1,0,1,0,0,0
1593_stigmata,1999,103,tt0145531,Rupert Wainwright,434,5.8,75000,139.492536,September,0,0,1,0,0,0,0,0,1,0
1594_home_on_the_range,2004,76,tt0299172,Will Finn,129,5.4,28000,195.388523,April,1,0,0,0,0,0,1,0,0,0
1595_under_siege_2_dark_territory,1995,100,tt0114781,Geoff Murphy,172,5.6,52000,154.348166,July,0,1,0,0,0,0,0,0,1,0
1596_uncut_gems,2019,135,tt5727208,Benny Safdie,2600,7.4,334000,100.04756,December,0,0,0,1,0,0,0,0,1,0
1597_when_a_man_loves_a_woman,1994,126,tt0111693,Luis Mandoki,108,8.0,24000,100.043918,May,1,0,0,0,0,0,0,0,1,0
1598_last_action_hero,1993,130,tt0107362,John McTiernan,397,6.7,169000,187.314883,June,0,1,0,0,1,0,0,1,0,0
1599_a_walk_in_the_clouds,1995,102,tt0114887,Alfonso Arau,142,6.7,38000,100.016286,August,0,1,0,0,0,0,0,1,0,0
1600_dog_day_afternoon,1975,125,tt0072890,Sidney Lumet,402,7.7,281000,100.005703,December,0,0,0,1,1,0,0,0,1,0
1601_red_tails,2012,125,tt0485985,Anthony Hemingway,420,5.9,38000,100.241875,January,0,0,0,1,0,0,0,1,0,0
1602_pain__gain,2013,129,tt1980209,Michael Bay,382,6.7,236000,137.18084,April,1,0,0,0,0,0,0,0,1,0
1603_legal_eagles,1986,116,tt0091396,Ivan Reitman,56,6.4,13000,143.003182,June,0,1,0,0,0,0,1,0,0,0
1604_popeye,1980,114,tt0081353,Robert Altman,272,5.4,36000,99.646366,December,0,0,0,1,1,0,1,0,0,0
1605_major_league,1989,107,tt0097815,David S. Ward,153,8.0,80000,99.594296,April,1,0,0,0,0,0,0,0,1,0
1606_racing_stripes,2005,102,tt0376105,Frederik Du Chau,93,5.2,19000,140.526997,January,0,0,0,1,0,0,1,0,0,0
1607_planes_trains__automobiles,1987,93,tt0093748,John Hughes,558,10.0,170000,99.06056,November,0,0,1,0,0,0,0,0,1,0
1608_old_dogs,2009,88,tt0976238,Walt Becker,146,5.6,40000,146.245756,November,0,0,1,0,0,0,1,0,0,0
1609_runaway_jury,2003,127,tt0313542,Gary Fleder,426,6.9,114000,129.597768,October,0,0,1,0,0,0,0,1,0,0
1610_land_of_the_lost,2009,102,tt0457400,Brad Silberling,318,5.3,77000,118.215924,June,0,1,0,0,0,0,0,1,0,0
1611_shampoo,1975,110,tt0073692,Hal Ashby,143,6.4,15000,98.815468,March,1,0,0,0,1,0,0,0,1,0
1612_a_nightmare_on_elm_street_4_the_dream_master,1988,93,tt0095742,Renny Harlin,384,5.6,65000,98.739798,August,0,1,0,0,0,0,0,0,1,0
1613_national_lampoons_european_vacation,1985,95,tt0089670,Amy Heckerling,159,6.2,74000,98.729242,July,0,1,0,0,0,0,0,1,0,0
1614_volcano,1997,104,tt0120461,Mick Jackson,262,5.5,85000,172.146936,April,1,0,0,0,0,0,0,1,0,0
1615_blackkklansman,2018,135,tt7349662,Spike Lee,973,7.5,302000,142.689049,August,0,1,0,0,1,0,0,0,1,0
1616_my_sisters_keeper,2009,109,tt1078588,Nick Cassavetes,234,7.0,101000,144.915105,June,0,1,0,0,0,0,0,1,0,0
1617_the_possession,2012,92,tt0431021,Ole Bornedal,268,6.0,65000,134.576229,August,0,1,0,0,0,0,0,1,0,0
1618_this_christmas,2007,117,tt0937375,Preston A. Whitmore II,45,8.0,11000,98.900486,November,0,0,1,0,0,0,0,1,0,0
1619_bugsy,1991,136,tt0101516,Barry Levinson,94,7.1,32000,98.228032,December,0,0,0,1,0,0,0,0,1,0
1620_cobra,1986,87,tt0090859,George P. Cosmatos,336,6.4,83000,98.086832,May,1,0,0,0,0,0,0,0,1,0
1621_michael_clayton,2007,119,tt0465538,Tony Gilroy,457,7.2,179000,142.025717,October,0,0,1,0,0,0,0,0,1,0
1622_diary_of_a_wimpy_kid_dog_days,2012,94,tt2023453,David Bowers,67,6.3,32000,126.238357,August,0,1,0,0,0,0,1,0,0,0
1623_the_deer_hunter,1978,183,tt0077416,Michael Cimino,1200,8.1,375000,98.059454,February,0,0,0,1,0,0,0,0,1,0
1624_lady_bird,2017,94,tt4925292,Greta Gerwig,951,7.8,351000,127.945553,December,0,0,0,1,0,0,0,0,1,0
1625_clifford_the_big_red_dog,2021,96,tt2397461,Walt Becker,200,6.0,18000,164.88872,November,0,0,1,0,0,0,1,0,0,0
1626_addams_family_values,1993,94,tt0106220,Barry Sonnenfeld,193,6.8,117000,97.838086,November,0,0,1,0,0,0,0,1,0,0
1627_men_of_honor,2000,129,tt0203019,George Tillman Jr.,272,7.2,128000,131.162416,November,0,0,1,0,0,0,0,0,1,0
1628_isnt_it_romantic,2019,89,tt2452244,Todd Strauss-Schulson,456,5.5,75000,97.582374,February,0,0,0,1,0,0,0,1,0,0
1629_firewall,2006,105,tt0408345,Richard Loncraine,322,4.0,60000,131.502378,February,0,0,0,1,0,0,0,1,0,0
1630_about_last_night,2014,100,tt1826590,Steve Pink,57,6.0,26000,99.083544,February,0,0,0,1,0,0,0,0,1,0
1631_speed_2_cruise_control,1997,121,tt0120179,Jan de Bont,343,4.0,88000,213.116132,June,0,1,0,0,0,0,0,1,0,0
1632_gemini_man,2019,117,tt1025100,Ang Lee,1200,3.0,128000,222.016286,October,0,0,1,0,1,0,0,1,0,0
1633_the_land_before_time,1988,69,tt0095489,Don Bluth,207,6.9,103000,133.325432,November,0,0,1,0,0,1,0,0,0,0
1634_miss_congeniality_2_armed__fabulous,2005,115,tt0385307,John Pasquin,186,6.3,82000,149.871575,March,1,0,0,0,0,0,0,1,0,0
1635_the_dilemma,2011,111,tt1578275,Ron Howard,168,7.0,58000,118.197256,January,0,0,0,1,1,0,0,1,0,0
1636_the_huntsman_winters_war,2016,114,tt2381991,Cedric Nicolas-Troyan,242,6.1,124000,213.379528,April,1,0,0,0,0,0,0,1,0,0
1637_the_game,1997,129,tt0119174,David Fincher,889,7.7,451000,157.747296,September,0,0,1,0,1,0,0,0,1,0
1638_just_like_heaven,2005,95,tt0425123,Mark Waters,358,6.2,121000,151.172561,September,0,0,1,0,0,0,0,1,0,0
1639_old,2021,108,tt10954652,M. Night Shyamalan,2200,6.1,176000,138.42302,July,0,1,0,0,0,0,0,1,0,0
1640_the_house_bunny,2008,97,tt0852713,Fred Wolf,178,5.6,93000,118.677085,August,0,1,0,0,0,0,0,1,0,0
1641_mask,1985,120,tt0089560,Peter Bogdanovich,124,9.0,34000,96.460324,March,1,0,0,0,1,0,0,1,0,0
1642_waynes_world_2,1993,95,tt0108525,Stephen Surjik,109,6.2,90000,96.395824,December,0,0,0,1,0,0,0,1,0,0
1643_malcolm_x,1992,202,tt0104797,Spike Lee,234,8.0,106000,96.33982,November,0,0,1,0,1,0,0,1,0,0
1644_gi_jane,1997,125,tt0119173,Ridley Scott,179,6.0,90000,96.338312,August,0,1,0,0,1,0,0,0,1,0
1645_tightrope,1984,114,tt0088272,Richard Tuggle,107,6.3,20000,96.287158,August,0,1,0,0,0,0,0,0,1,0
1646_fat_albert,2004,93,tt0396592,Joel Zwick,99,5.4,13000,96.667644,December,0,0,0,1,0,0,1,0,0,0
1647_the_preachers_wife,1996,123,tt0117372,Penny Marshall,72,6.0,14000,96.20559,December,0,0,0,1,0,0,1,0,0,0
1648_sinister,2012,110,tt1922777,Scott Derrickson,936,5.3,299000,130.602016,October,0,0,1,0,0,0,0,0,1,0
1649_secret_window,2004,96,tt0363988,David Koepp,641,8.0,216000,140.936071,March,1,0,0,0,0,0,0,1,0,0
1650_single_white_female,1992,107,tt0105414,Barbet Schroeder,143,7.0,44000,96.034804,August,0,1,0,0,0,0,0,0,1,0
1651_nims_island,2008,96,tt0410377,Jennifer Flackett,123,4.9,38000,148.111327,April,1,0,0,0,0,0,1,0,0,0
1652_the_natural,1984,138,tt0087781,Barry Levinson,248,7.0,54000,95.903958,May,1,0,0,0,0,0,1,0,0,0
1653_agent_cody_banks,2003,102,tt0313911,Harald Zwart,116,4.0,38000,106.734144,March,1,0,0,0,0,0,1,0,0,0
1654_the_jungle_book_2,2003,72,tt0283426,Steve Trenbirth,80,5.0,19000,234.205341,February,0,0,0,1,0,1,0,0,0,0
1655_when_a_stranger_calls,2006,87,tt0455857,Simon West,549,5.1,50000,114.922337,February,0,0,0,1,0,0,0,1,0,0
1656_premonition,2007,96,tt0477071,Mennan Yapo,454,6.8,83000,132.149913,March,1,0,0,0,0,0,0,1,0,0
1657_vice,2018,132,tt6266538,Adam McKay,831,7.8,169000,123.90977,December,0,0,0,1,0,0,0,0,1,0
1658_the_godfather_part_ii,1974,202,tt0071562,Francis Ford Coppola,1400,9.2,1400000,95.818044,December,0,0,0,1,1,0,0,0,1,0
1659_alien_resurrection,1997,109,tt0118583,Jean-Pierre Jeunet,876,6.4,281000,209.171727,November,0,0,1,0,1,0,0,0,1,0
1660_look_whos_talking_too,1990,81,tt0100050,Amy Heckerling,52,4.4,50000,95.578148,December,0,0,0,1,0,0,0,1,0,0
1661_the_rundown,2003,104,tt0327850,Peter Berg,298,6.3,146000,128.708256,September,0,0,1,0,0,0,0,1,0,0
1662_manchester_by_the_sea,2016,137,tt4034228,Kenneth Lonergan,1000,8.0,333000,126.683519,December,0,0,0,1,0,0,0,0,1,0
1663_dan_in_real_life,2007,98,tt0480242,Peter Hedges,323,7.0,109000,116.117268,October,0,0,1,0,0,0,0,1,0,0
1664_new_jack_city,1991,97,tt0102526,Mario Van Peebles,106,7.5,41000,95.248706,March,1,0,0,0,0,0,0,0,1,0
1665_into_the_storm,2014,89,tt2106361,Steven Quale,305,5.3,73000,209.131918,August,0,1,0,0,0,0,0,1,0,0
1666_precious,2009,110,tt0929632,Lee Daniels,347,7.3,118000,111.216053,November,0,0,1,0,0,0,0,0,0,1
1667_an_american_tail,1986,80,tt0090633,Don Bluth,115,6.9,60000,132.025004,November,0,0,1,0,0,1,0,0,0,0
1668_poltergeist,2015,93,tt1029360,Gil Kenan,468,5.7,63000,142.863119,May,1,0,0,0,0,0,0,1,0,0
1669_hard_to_kill,1990,96,tt0099739,Bruce Malmuth,132,5.8,33000,94.821654,February,0,0,0,1,0,0,0,0,1,0
1670_jupiter_ascending,2015,127,tt1617661,Lana Wachowski,1000,6.4,198000,231.675446,February,0,0,0,1,0,0,0,1,0,0
1671_savages,2012,131,tt1615065,Oliver Stone,373,6.9,137000,130.34822,July,0,1,0,0,1,0,0,0,1,0
1672_hostel,2005,94,tt0450278,Eli Roth,1600,5.5,198000,129.306299,January,0,0,0,1,0,0,0,0,1,0
1673_boo_2_a_madea_halloween,2017,101,tt6217804,Tyler Perry,48,4.0,5500,95.653504,October,0,0,1,0,0,0,0,1,0,0
1674_first_blood,1982,93,tt0083944,Ted Kotcheff,608,9.0,289000,172.425808,October,0,0,1,0,0,0,0,0,1,0
1675_halloween,1978,91,tt0077651,John Carpenter,1800,6.5,323000,94.333315,October,0,0,1,0,0,0,0,0,1,0
1676_kate__leopold,2001,118,tt0035423,James Mangold,370,6.8,92000,123.140907,December,0,0,0,1,0,0,0,1,0,0
1677_the_judge,2014,141,tt1872194,David Dobkin,449,7.4,213000,131.538776,October,0,0,1,0,0,0,0,0,1,0
1678_the_toy,1982,102,tt0084809,Richard Donner,51,6.7,15000,94.236114,December,0,0,0,1,0,0,1,0,0,0
1679_killers,2010,100,tt1103153,Robert Luketic,175,5.5,98000,145.219926,June,0,1,0,0,0,0,0,1,0,0
1680_jersey_boys,2014,134,tt1742044,Clint Eastwood,243,10.0,38000,114.694026,June,0,1,0,0,1,0,0,0,1,0
1681_shooter,2007,124,tt0822854,Antoine Fuqua,463,7.1,366000,142.700578,March,1,0,0,0,0,0,0,0,1,0
1682_final_destination_2,2003,90,tt0309593,David R. Ellis,580,6.2,193000,137.902343,January,0,0,0,1,0,0,0,0,1,0
1683_urban_cowboy,1980,132,tt0081696,James Bridges,120,6.8,18000,93.836574,June,0,1,0,0,0,0,1,0,0,0
1684_goodfellas,1990,145,tt0099685,Martin Scorsese,1700,9.0,1300000,93.973706,September,0,0,1,0,1,0,0,0,1,0
1685_see_no_evil_hear_no_evil,1989,103,tt0098282,Arthur Hiller,102,7.0,61000,93.817974,May,1,0,0,0,0,0,0,0,1,0
1686_sicario,2015,121,tt3397884,Denis Villeneuve,1000,7.1,507000,131.886739,October,0,0,1,0,1,0,0,0,1,0
1687_lyle_lyle_crocodile,2022,106,tt14668630,Josh Gordon,145,5.9,17000,157.968563,October,0,0,1,0,0,0,1,0,0,0
1688_red_sparrow,2018,140,tt2873282,Francis Lawrence,1000,6.6,211000,198.447139,March,1,0,0,0,0,0,0,0,1,0
1689_how_to_be_single,2016,110,tt1292566,Christian Ditter,196,5.9,97000,159.387026,February,0,0,0,1,0,0,0,0,1,0
1690_breaking_in,2018,88,tt7137846,James McTeigue,223,5.0,17000,98.25221,May,1,0,0,0,0,0,0,1,0,0
1691_the_river_wild,1994,111,tt0110997,Curtis Hanson,110,6.5,52000,141.032686,September,0,0,1,0,0,0,0,1,0,0
1692_wonder_woman_1984,2020,151,tt7126948,Patty Jenkins,7300,5.4,302000,216.402072,December,0,0,0,1,0,0,0,1,0,0
1693_boogeyman,2005,89,tt0357507,Stephen Kay,422,5.0,33000,113.945241,February,0,0,0,1,0,0,0,1,0,0
1694_practical_magic,1998,104,tt0120791,Griffin Dunne,333,6.3,100000,93.466779,October,0,0,1,0,0,0,0,1,0,0
1695_dude_wheres_my_car,2000,83,tt0242423,Danny Leiner,510,5.5,149000,119.910523,December,0,0,0,1,0,0,0,1,0,0
1696_firefox,1982,136,tt0083943,Clint Eastwood,136,5.0,30000,93.416552,June,0,1,0,0,1,0,1,0,0,0
1697_the_rocketeer,1991,108,tt0102803,Joe Johnston,197,6.6,64000,93.408962,June,0,1,0,0,0,0,1,0,0,0
1698_goosebumps_2_haunted_halloween,2018,90,tt5664636,Ari Sandel,184,5.6,25000,140.021013,October,0,0,1,0,0,0,1,0,0,0
1699_the_distinguished_gentleman,1992,112,tt0104114,Jonathan Lynn,57,5.6,17000,93.333004,December,0,0,0,1,0,0,0,0,1,0
1700_colors,1988,120,tt0094894,Dennis Hopper,105,9.0,31000,93.232134,April,1,0,0,0,0,0,0,0,1,0
1701_the_brady_bunch_movie,1995,90,tt0112572,Betty Thomas,116,5.9,25000,93.152272,February,0,0,0,1,0,0,0,1,0,0
1702_phone_booth,2002,81,tt0183649,Joel Schumacher,723,8.0,294000,144.40335,April,1,0,0,0,0,0,0,0,1,0
1703_tom__jerry,2021,101,tt1361336,Tim Story,697,3.0,42000,183.073374,February,0,0,0,1,0,0,1,0,0,0
1704_the_legend_of_zorro,2005,129,tt0386140,Martin Campbell,280,7.0,111000,188.864088,October,0,0,1,0,0,0,1,0,0,0
1705_walking_tall,2004,86,tt0351977,Kevin Bray,254,7.0,112000,103.661607,April,1,0,0,0,0,0,0,1,0,0
1706_romeo__juliet,1996,120,tt0117509,Baz Luhrmann,643,9.0,252000,193.906343,November,0,0,1,0,0,0,0,1,0,0
1707_blended,2014,117,tt1086772,Frank Coraci,341,6.4,152000,174.312416,May,1,0,0,0,0,0,0,1,0,0
1708_the_enforcer,1976,96,tt0074483,James Fargo,162,7.2,51000,92.472,December,0,0,0,1,0,0,0,0,1,0
1709_black_rain,1989,125,tt0096933,Ridley Scott,172,8.0,62000,180.42411,September,0,0,1,0,1,0,0,0,1,0
1710_hocus_pocus,1993,96,tt0107120,Kenny Ortega,324,6.0,164000,94.901147,July,0,1,0,0,0,0,1,0,0,0
1711_one_fine_day,1996,108,tt0117247,Michael Hoffman,109,6.1,50000,143.681004,December,0,0,0,1,0,0,1,0,0,0
1712_marked_for_death,1990,93,tt0100114,Dwight H. Little,128,7.0,25000,104.013332,October,0,0,1,0,0,0,0,0,1,0
1713_made_of_honor,2008,101,tt0866439,Paul Weiland,137,6.0,78000,152.420406,May,1,0,0,0,0,0,0,1,0,0
1714_mike_and_dave_need_wedding_dates,2016,98,tt2823054,Jake Szymanski,185,3.0,98000,123.077919,July,0,1,0,0,0,0,0,0,1,0
1715_gangster_squad,2013,113,tt1321870,Ruben Fleischer,357,7.0,226000,151.201806,January,0,0,0,1,0,0,0,0,1,0
1716_scarface,1983,170,tt0086250,Brian De Palma,1300,9.2,962000,112.410606,December,0,0,0,1,1,0,0,0,1,0
1717_the_rainmaker,1997,135,tt0119978,Francis Ford Coppola,203,8.0,86000,91.833538,November,0,0,1,0,1,0,0,1,0,0
1718_mickey_17,2025,137,tt12299608,Bong Joon Ho,655,6.9,104000,177.824948,March,1,0,0,0,0,0,0,0,1,0
1719_the_breakfast_club,1985,97,tt0088847,John Hughes,1000,10.0,456000,97.400342,February,0,0,0,1,0,0,0,0,1,0
1720_snatched,2017,90,tt2334871,Jonathan Levine,341,7.0,38000,106.697889,May,1,0,0,0,0,0,0,0,1,0
1721_12_strong,2018,130,tt1413492,Nicolai Fuglsig,445,7.0,97000,113.178903,January,0,0,0,1,0,0,0,0,1,0
1722_in_good_company,2004,109,tt0385267,Paul Weitz,230,6.5,57000,107.121874,January,0,0,0,1,0,0,0,1,0,0
1723_underworld_rise_of_the_lycans,2009,92,tt0834001,Patrick Tatopoulos,225,6.5,172000,137.961276,January,0,0,0,1,0,0,0,0,1,0
1724_five_feet_apart,2019,116,tt6472976,Justin Baldoni,438,7.2,91000,138.289131,March,1,0,0,0,0,0,0,1,0,0
1725_robocop_2,1990,117,tt0100502,Irvin Kershner,309,4.2,97000,91.363404,June,0,1,0,0,1,0,0,0,1,0
1726_young_guns,1988,107,tt0096487,Christopher Cain,174,6.5,71000,91.323112,August,0,1,0,0,0,0,0,0,1,0
1727_death_on_the_nile,2022,127,tt7657566,Kenneth Branagh,1200,6.3,201000,182.937339,February,0,0,0,1,0,0,0,1,0,0
1728_college_road_trip,2008,83,tt0997047,Roger Kumble,75,7.0,17000,97.160099,March,1,0,0,0,0,1,0,0,0,0
1729_d2_the_mighty_ducks,1994,106,tt0109520,Sam Weisman,67,5.0,44000,91.22082,March,1,0,0,0,0,0,1,0,0,0
1730_the_great_wall,2016,103,tt2034800,Yimou Zhang,586,5.9,153000,380.474661,February,0,0,0,1,1,0,0,1,0,0
1731_jaws_3d,1983,99,tt0085750,Joe Alves,388,3.0,50000,133.50411,July,0,1,0,0,0,0,1,0,0,0
1732_moonrise_kingdom,2012,94,tt1748122,Wes Anderson,524,9.0,374000,113.811649,June,0,1,0,0,1,0,0,1,0,0
1733_medicine_man,1992,106,tt0104839,John McTiernan,92,6.0,25000,91.001594,February,0,0,0,1,1,0,0,1,0,0
1734_thelma__louise,1991,130,tt0103074,Ridley Scott,428,7.5,183000,90.834827,May,1,0,0,0,1,0,0,0,1,0
1735_dont_worry_darling,2022,123,tt10731256,Olivia Wilde,1100,6.3,165000,132.918806,September,0,0,1,0,0,0,0,0,1,0
1736_here_comes_the_boom,2012,105,tt1648179,Frank Coraci,166,6.0,97000,118.39049,October,0,0,1,0,0,0,1,0,0,0
1737_domestic_disturbance,2001,89,tt0249478,Harold Becker,214,6.4,29000,99.495389,November,0,0,1,0,0,0,0,1,0,0
1738_hall_pass,2011,105,tt0480687,Bobby Farrelly,215,6.3,134000,131.217971,February,0,0,0,1,0,0,0,0,1,0
1739_spotlight,2015,129,tt1895587,Tom McCarthy,736,8.1,518000,143.74603,November,0,0,1,0,0,0,0,0,1,0
1740_smurfs_the_lost_village,2017,90,tt2398241,Kelly Asbury,101,5.3,26000,242.203828,April,1,0,0,0,0,0,1,0,0,0
1741_going_in_style,2017,96,tt2568862,Zach Braff,207,6.6,96000,130.237082,April,1,0,0,0,0,0,0,1,0,0
1742_frequency,2000,118,tt0186151,Gregory Hoblit,580,7.4,119000,113.116523,April,1,0,0,0,0,0,0,1,0,0
1743_the_way_we_were,1973,118,tt0070903,Sydney Pollack,145,7.0,29000,90.000493,October,0,0,1,0,0,0,1,0,0,0
1744_foul_play,1978,116,tt0077578,Colin Higgins,135,6.8,18000,89.999242,July,0,1,0,0,0,0,1,0,0,0
1745_den_of_thieves,2018,140,tt1259528,Christian Gudegast,702,6.3,142000,125.457244,January,0,0,0,1,0,0,0,0,1,0
1746_first_man,2018,141,tt1213641,Damien Chazelle,1400,8.0,210000,150.649763,October,0,0,1,0,0,0,0,1,0,0
1747_all_eyez_on_me,2017,139,tt1666185,Benny Boom,171,5.9,25000,100.591,June,0,1,0,0,0,0,0,0,1,0
1748_the_end,1978,100,tt0077504,Burt Reynolds,42,6.0,4600,89.834302,May,1,0,0,0,0,0,0,0,1,0
1749_cop_out,2010,107,tt1385867,Kevin Smith,215,6.5,92000,100.486482,February,0,0,0,1,0,0,0,0,1,0
1750_cop_land,1997,105,tt0118887,James Mangold,311,6.3,111000,89.724374,August,0,1,0,0,0,0,0,0,1,0
1751_rambo_last_blood,2019,89,tt1206885,Adrian Grunberg,1700,7.0,115000,136.309705,September,0,0,1,0,0,0,0,0,1,0
1752_red_dawn,2012,93,tt1234719,Dan Bradley,438,5.3,82000,95.757079,November,0,0,1,0,0,0,0,1,0,0
1753_a_nightmare_on_elm_street_3_dream_warriors,1987,96,tt0093629,Chuck Russell,452,6.0,95000,89.586444,February,0,0,0,1,0,0,0,0,1,0
1754_the_good_son,1993,87,tt0107034,Joseph Ruben,198,6.7,47000,105.402797,September,0,0,1,0,0,0,0,0,1,0
1755_the_replacements,2000,118,tt0191397,Howard Deutch,300,6.6,72000,94.79157,August,0,1,0,0,0,0,0,1,0,0
1756_the_internship,2013,119,tt2234155,Shawn Levy,363,6.0,221000,138.165608,June,0,1,0,0,0,0,0,1,0,0
1757_meet_joe_black,1998,178,tt0119643,Martin Brest,990,9.0,282000,187.5592,November,0,0,1,0,0,0,0,1,0,0
1758_lost_in_translation,2003,102,tt0335266,Sofia Coppola,2100,8.0,510000,163.274209,October,0,0,1,0,0,0,0,0,1,0
1759_the_negotiator,1998,140,tt0120768,F. Gary Gray,346,7.3,160000,89.095362,July,0,1,0,0,0,0,0,0,1,0
1760_napoleon_dynamite,2004,96,tt0374900,Jared Hess,1600,7.1,247000,90.681945,August,0,1,0,0,0,0,1,0,0,0
1761_the_forever_purge,2021,103,tt10327252,Everardo Gout,575,3.0,46000,121.53349,July,0,1,0,0,0,0,0,0,1,0
1762_mcfarland_usa,2015,129,tt2097298,Niki Caro,122,7.4,44000,90.192469,February,0,0,0,1,0,0,1,0,0,0
1763_nothing_to_lose,1997,98,tt0119807,Steve Oedekerk,111,7.0,51000,88.960078,July,0,1,0,0,0,0,0,0,1,0
1764_playing_with_fire,2019,96,tt9134216,Andy Fickman,297,5.2,17000,113.864272,November,0,0,1,0,0,0,1,0,0,0
1765_up_in_smoke,1978,86,tt0078446,Lou Adler,113,6.0,42000,88.728488,September,0,0,1,0,0,0,0,0,1,0
